id	lfp_change
29203	-0.031
29205	-0.031
29207	-0.031
29209	-0.031
29211	-0.031
29213	-0.031
29215	-0.031
29217	-0.031
29219	-0.031
29221	-0.031
29223	-0.031
29225	-0.031
29227	-0.031
29229	-0.031
29510	-0.031
30001	-0.014
30003	-0.014
30005	-0.014
30007	-0.014
30009	-0.014
30011	-0.014
30013	-0.014
30015	-0.014
30017	-0.014
30019	-0.014
30021	-0.014
30023	-0.014
30025	-0.014
30027	-0.014
30029	-0.014
30031	-0.014
30033	-0.014
30035	-0.014
30037	-0.014
30039	-0.014
30041	-0.014
30043	-0.014
30045	-0.014
30047	-0.014
30049	-0.014
30051	-0.014
30053	-0.014
30055	-0.014
30057	-0.014
30059	-0.014
30061	-0.014
30063	-0.014
30065	-0.014
30067	-0.014
30069	-0.014
30071	-0.014
30073	-0.014
30075	-0.014
30077	-0.014
30079	-0.014
30081	-0.014
30083	-0.014
30085	-0.014
30087	-0.014
30089	-0.014
30091	-0.014
30093	-0.014
30095	-0.014
30097	-0.014
30099	-0.014
30101	-0.014
30103	-0.014
30105	-0.014
30107	-0.014
30109	-0.014
30111	-0.014
31001	-0.027
31003	-0.027
31005	-0.027
31007	-0.027
31009	-0.027
31011	-0.027
31013	-0.027
31015	-0.027
31017	-0.027
31019	-0.027
31021	-0.027
31023	-0.027
31025	-0.027
31027	-0.027
31029	-0.027
31031	-0.027
31033	-0.027
31035	-0.027
31037	-0.027
31039	-0.027
31041	-0.027
31043	-0.027
31045	-0.027
31047	-0.027
31049	-0.027
31051	-0.027
31053	-0.027
31055	-0.027
31057	-0.027
31059	-0.027
31061	-0.027
31063	-0.027
31065	-0.027
31067	-0.027
31069	-0.027
31071	-0.027
31073	-0.027
31075	-0.027
31077	-0.027
31079	-0.027
31081	-0.027
31083	-0.027
31085	-0.027
31087	-0.027
31089	-0.027
31091	-0.027
31093	-0.027
31095	-0.027
31097	-0.027
31099	-0.027
31101	-0.027
31103	-0.027
31105	-0.027
31107	-0.027
31109	-0.027
31111	-0.027
31113	-0.027
31115	-0.027
31117	-0.027
31119	-0.027
31121	-0.027
31123	-0.027
31125	-0.027
31127	-0.027
31129	-0.027
31131	-0.027
31133	-0.027
31135	-0.027
31137	-0.027
31139	-0.027
31141	-0.027
31143	-0.027
31145	-0.027
31147	-0.027
31149	-0.027
31151	-0.027
31153	-0.027
31155	-0.027
31157	-0.027
31159	-0.027
31161	-0.027
31163	-0.027
31165	-0.027
31167	-0.027
31169	-0.027
31171	-0.027
31173	-0.027
31175	-0.027
31177	-0.027
31179	-0.027
31181	-0.027
31183	-0.027
31185	-0.027
32001	-0.036
32003	-0.036
32005	-0.036
32007	-0.036
32009	-0.036
32011	-0.036
32013	-0.036
32015	-0.036
32017	-0.036
32019	-0.036
32021	-0.036
32023	-0.036
32027	-0.036
32029	-0.036
32031	-0.036
32033	-0.036
32510	-0.036
33001	-0.023
33003	-0.023
33005	-0.023
33007	-0.023
33009	-0.023
33011	-0.023
33013	-0.023
33015	-0.023
33017	-0.023
33019	-0.023
34001	-0.027
34003	-0.027
34005	-0.027
34007	-0.027
34009	-0.027
34011	-0.027
34013	-0.027
34015	-0.027
34017	-0.027
34019	-0.027
34021	-0.027
34023	-0.027
34025	-0.027
34027	-0.027
34029	-0.027
34031	-0.027
34033	-0.027
34035	-0.027
34037	-0.027
34039	-0.027
34041	-0.027
35001	-0.051
35003	-0.051
35005	-0.051
35006	-0.051
35007	-0.051
35009	-0.051
35011	-0.051
35013	-0.051
35015	-0.051
35017	-0.051
35019	-0.051
35021	-0.051
35023	-0.051
35025	-0.051
35027	-0.051
35028	-0.051
35029	-0.051
35031	-0.051
35033	-0.051
35035	-0.051
35037	-0.051
35039	-0.051
35041	-0.051
35043	-0.051
35045	-0.051
35047	-0.051
35049	-0.051
35051	-0.051
35053	-0.051
35055	-0.051
35057	-0.051
35059	-0.051
35061	-0.051
36001	-0.014
36003	-0.014
36005	-0.014
36007	-0.014
36009	-0.014
36011	-0.014
36013	-0.014
36015	-0.014
36017	-0.014
36019	-0.014
36021	-0.014
36023	-0.014
36025	-0.014
36027	-0.014
36029	-0.014
36031	-0.014
36033	-0.014
36035	-0.014
36037	-0.014
36039	-0.014
36041	-0.014
36043	-0.014
36045	-0.014
36047	-0.014
36049	-0.014
36051	-0.014
36053	-0.014
36055	-0.014
36057	-0.014
36059	-0.014
36061	-0.014
36063	-0.014
36065	-0.014
36067	-0.014
36069	-0.014
36071	-0.014
36073	-0.014
36075	-0.014
36077	-0.014
36079	-0.014
36081	-0.014
36083	-0.014
36085	-0.014
36087	-0.014
36089	-0.014
36091	-0.014
36093	-0.014
36095	-0.014
36097	-0.014
36099	-0.014
36101	-0.014
36103	-0.014
36105	-0.014
36107	-0.014
36109	-0.014
36111	-0.014
36113	-0.014
36115	-0.014
36117	-0.014
36119	-0.014
36121	-0.014
36123	-0.014
37001	-0.045
37003	-0.045
37005	-0.045
37007	-0.045
37009	-0.045
37011	-0.045
37013	-0.045
37015	-0.045
37017	-0.045
37019	-0.045
37021	-0.045
37023	-0.045
37025	-0.045
37027	-0.045
37029	-0.045
37031	-0.045
37033	-0.045
37035	-0.045
37037	-0.045
37039	-0.045
37041	-0.045
37043	-0.045
37045	-0.045
37047	-0.045
37049	-0.045
37051	-0.045
37053	-0.045
37055	-0.045
37057	-0.045
37059	-0.045
37061	-0.045
37063	-0.045
37065	-0.045
37067	-0.045
37069	-0.045
37071	-0.045
37073	-0.045
37075	-0.045
37077	-0.045
37079	-0.045
37081	-0.045
37083	-0.045
37085	-0.045
37087	-0.045
37089	-0.045
37091	-0.045
37093	-0.045
37095	-0.045
37097	-0.045
37099	-0.045
37101	-0.045
37103	-0.045
37105	-0.045
37107	-0.045
37109	-0.045
37111	-0.045
37113	-0.045
37115	-0.045
37117	-0.045
37119	-0.045
37121	-0.045
37123	-0.045
37125	-0.045
37127	-0.045
37129	-0.045
37131	-0.045
37133	-0.045
37135	-0.045
37137	-0.045
37139	-0.045
37141	-0.045
37143	-0.045
37145	-0.045
37147	-0.045
37149	-0.045
37151	-0.045
37153	-0.045
37155	-0.045
37157	-0.045
37159	-0.045
37161	-0.045
37163	-0.045
37165	-0.045
37167	-0.045
37169	-0.045
37171	-0.045
37173	-0.045
37175	-0.045
37177	-0.045
37179	-0.045
37181	-0.045
37183	-0.045
37185	-0.045
37187	-0.045
37189	-0.045
37191	-0.045
37193	-0.045
37195	-0.045
37197	-0.045
37199	-0.045
38001	-0.027
38003	-0.027
38005	-0.027
38007	-0.027
38009	-0.027
38011	-0.027
38013	-0.027
38015	-0.027
38017	-0.027
38019	-0.027
38021	-0.027
38023	-0.027
38025	-0.027
38027	-0.027
38029	-0.027
38031	-0.027
38033	-0.027
38035	-0.027
38037	-0.027
38039	-0.027
38041	-0.027
38043	-0.027
38045	-0.027
38047	-0.027
38049	-0.027
38051	-0.027
38053	-0.027
38055	-0.027
38057	-0.027
38059	-0.027
38061	-0.027
38063	-0.027
38065	-0.027
38067	-0.027
38069	-0.027
38071	-0.027
38073	-0.027
38075	-0.027
38077	-0.027
38079	-0.027
38081	-0.027
38083	-0.027
38085	-0.027
38087	-0.027
38089	-0.027
38091	-0.027
38093	-0.027
38095	-0.027
38097	-0.027
38099	-0.027
38101	-0.027
38103	-0.027
38105	-0.027
39001	-0.027
39003	-0.027
39005	-0.027
39007	-0.027
39009	-0.027
39011	-0.027
39013	-0.027
39015	-0.027
39017	-0.027
39019	-0.027
39021	-0.027
39023	-0.027
39025	-0.027
39027	-0.027
39029	-0.027
39031	-0.027
39033	-0.027
39035	-0.027
39037	-0.027
39039	-0.027
39041	-0.027
39043	-0.027
39045	-0.027
39047	-0.027
39049	-0.027
39051	-0.027
39053	-0.027
39055	-0.027
39057	-0.027
39059	-0.027
39061	-0.027
39063	-0.027
39065	-0.027
39067	-0.027
39069	-0.027
39071	-0.027
39073	-0.027
39075	-0.027
39077	-0.027
39079	-0.027
39081	-0.027
39083	-0.027
39085	-0.027
39087	-0.027
39089	-0.027
39091	-0.027
39093	-0.027
39095	-0.027
39097	-0.027
39099	-0.027
39101	-0.027
39103	-0.027
39105	-0.027
39107	-0.027
39109	-0.027
39111	-0.027
39113	-0.027
39115	-0.027
39117	-0.027
39119	-0.027
39121	-0.027
39123	-0.027
39125	-0.027
39127	-0.027
39129	-0.027
39131	-0.027
39133	-0.027
39135	-0.027
39137	-0.027
39139	-0.027
39141	-0.027
39143	-0.027
39145	-0.027
39147	-0.027
39149	-0.027
39151	-0.027
39153	-0.027
39155	-0.027
39157	-0.027
39159	-0.027
39161	-0.027
39163	-0.027
39165	-0.027
39167	-0.027
39169	-0.027
39171	-0.027
39173	-0.027
39175	-0.027
40001	-0.028
40003	-0.028
40005	-0.028
40007	-0.028
40009	-0.028
40011	-0.028
40013	-0.028
40015	-0.028
40017	-0.028
40019	-0.028
40021	-0.028
40023	-0.028
40025	-0.028
40027	-0.028
40029	-0.028
40031	-0.028
40033	-0.028
40035	-0.028
40037	-0.028
40039	-0.028
40041	-0.028
40043	-0.028
40045	-0.028
40047	-0.028
40049	-0.028
40051	-0.028
40053	-0.028
40055	-0.028
40057	-0.028
40059	-0.028
40061	-0.028
40063	-0.028
40065	-0.028
40067	-0.028
40069	-0.028
40071	-0.028
40073	-0.028
40075	-0.028
40077	-0.028
40079	-0.028
40081	-0.028
40083	-0.028
40085	-0.028
40087	-0.028
40089	-0.028
40091	-0.028
40093	-0.028
40095	-0.028
40097	-0.028
40099	-0.028
40101	-0.028
40103	-0.028
40105	-0.028
40107	-0.028
40109	-0.028
40111	-0.028
40113	-0.028
40115	-0.028
40117	-0.028
40119	-0.028
40121	-0.028
40123	-0.028
40125	-0.028
40127	-0.028
40129	-0.028
40131	-0.028
40133	-0.028
40135	-0.028
40137	-0.028
40139	-0.028
40141	-0.028
40143	-0.028
40145	-0.028
40147	-0.028
40149	-0.028
40151	-0.028
40153	-0.028
41001	-0.035
41003	-0.035
41005	-0.035
41007	-0.035
41009	-0.035
41011	-0.035
41013	-0.035
41015	-0.035
41017	-0.035
41019	-0.035
41021	-0.035
41023	-0.035
41025	-0.035
41027	-0.035
41029	-0.035
41031	-0.035
41033	-0.035
41035	-0.035
41037	-0.035
41039	-0.035
41041	-0.035
41043	-0.035
41045	-0.035
41047	-0.035
41049	-0.035
41051	-0.035
41053	-0.035
41055	-0.035
41057	-0.035
41059	-0.035
41061	-0.035
41063	-0.035
41065	-0.035
41067	-0.035
41069	-0.035
41071	-0.035
42001	-0.020
42003	-0.020
42005	-0.020
42007	-0.020
42009	-0.020
42011	-0.020
42013	-0.020
42015	-0.020
42017	-0.020
42019	-0.020
42021	-0.020
42023	-0.020
42025	-0.020
42027	-0.020
42029	-0.020
42031	-0.020
42033	-0.020
42035	-0.020
42037	-0.020
42039	-0.020
42041	-0.020
42043	-0.020
42045	-0.020
42047	-0.020
42049	-0.020
42051	-0.020
42053	-0.020
42055	-0.020
42057	-0.020
42059	-0.020
42061	-0.020
42063	-0.020
42065	-0.020
42067	-0.020
42069	-0.020
42071	-0.020
42073	-0.020
42075	-0.020
42077	-0.020
42079	-0.020
42081	-0.020
42083	-0.020
42085	-0.020
42087	-0.020
42089	-0.020
42091	-0.020
42093	-0.020
42095	-0.020
42097	-0.020
42099	-0.020
42101	-0.020
42103	-0.020
42105	-0.020
42107	-0.020
42109	-0.020
42111	-0.020
42113	-0.020
42115	-0.020
42117	-0.020
42119	-0.020
42121	-0.020
42123	-0.020
42125	-0.020
42127	-0.020
42129	-0.020
42131	-0.020
42133	-0.020
44001	-0.031
44003	-0.031
44005	-0.031
44007	-0.031
44009	-0.031
45001	-0.047
45003	-0.047
45005	-0.047
45007	-0.047
45009	-0.047
45011	-0.047
45013	-0.047
45015	-0.047
45017	-0.047
45019	-0.047
45021	-0.047
45023	-0.047
45025	-0.047
45027	-0.047
45029	-0.047
45031	-0.047
45033	-0.047
45035	-0.047
45037	-0.047
45039	-0.047
45041	-0.047
45043	-0.047
45045	-0.047
45047	-0.047
45049	-0.047
45051	-0.047
45053	-0.047
45055	-0.047
45057	-0.047
45059	-0.047
45061	-0.047
45063	-0.047
45065	-0.047
45067	-0.047
45069	-0.047
45071	-0.047
45073	-0.047
45075	-0.047
45077	-0.047
45079	-0.047
45081	-0.047
45083	-0.047
45085	-0.047
45087	-0.047
45089	-0.047
45091	-0.047
46003	-0.032
46005	-0.032
46007	-0.032
46009	-0.032
46011	-0.032
46013	-0.032
46015	-0.032
46017	-0.032
46019	-0.032
46021	-0.032
46023	-0.032
46025	-0.032
46027	-0.032
46029	-0.032
46031	-0.032
46033	-0.032
46035	-0.032
46037	-0.032
46039	-0.032
46041	-0.032
46043	-0.032
46045	-0.032
46047	-0.032
46049	-0.032
46051	-0.032
46053	-0.032
46055	-0.032
46057	-0.032
46059	-0.032
46061	-0.032
46063	-0.032
46065	-0.032
46067	-0.032
46069	-0.032
46071	-0.032
46073	-0.032
46075	-0.032
46077	-0.032
46079	-0.032
46081	-0.032
46083	-0.032
46085	-0.032
46087	-0.032
46089	-0.032
46091	-0.032
46093	-0.032
46095	-0.032
46097	-0.032
46099	-0.032
46101	-0.032
46103	-0.032
46105	-0.032
46107	-0.032
46109	-0.032
46111	-0.032
46113	-0.032
46115	-0.032
46117	-0.032
46119	-0.032
46121	-0.032
46123	-0.032
46125	-0.032
46127	-0.032
46129	-0.032
46135	-0.032
46137	-0.032
47001	-0.041
47003	-0.041
47005	-0.041
47007	-0.041
47009	-0.041
47011	-0.041
47013	-0.041
47015	-0.041
47017	-0.041
47019	-0.041
47021	-0.041
47023	-0.041
47025	-0.041
47027	-0.041
47029	-0.041
47031	-0.041
47033	-0.041
47035	-0.041
47037	-0.041
47039	-0.041
47041	-0.041
47043	-0.041
47045	-0.041
47047	-0.041
47049	-0.041
47051	-0.041
47053	-0.041
47055	-0.041
47057	-0.041
47059	-0.041
47061	-0.041
47063	-0.041
47065	-0.041
47067	-0.041
47069	-0.041
47071	-0.041
47073	-0.041
47075	-0.041
47077	-0.041
47079	-0.041
47081	-0.041
47083	-0.041
47085	-0.041
47087	-0.041
47089	-0.041
47091	-0.041
47093	-0.041
47095	-0.041
47097	-0.041
47099	-0.041
47101	-0.041
47103	-0.041
47105	-0.041
47107	-0.041
47109	-0.041
47111	-0.041
47113	-0.041
47115	-0.041
47117	-0.041
47119	-0.041
47121	-0.041
47123	-0.041
47125	-0.041
47127	-0.041
47129	-0.041
47131	-0.041
47133	-0.041
47135	-0.041
47137	-0.041
47139	-0.041
47141	-0.041
47143	-0.041
47145	-0.041
47147	-0.041
47149	-0.041
47151	-0.041
47153	-0.041
47155	-0.041
47157	-0.041
47159	-0.041
47161	-0.041
47163	-0.041
47165	-0.041
47167	-0.041
47169	-0.041
47171	-0.041
47173	-0.041
47175	-0.041
47177	-0.041
47179	-0.041
47181	-0.041
47183	-0.041
47185	-0.041
47187	-0.041
47189	-0.041
48001	-0.027
48003	-0.027
48005	-0.027
48007	-0.027
48009	-0.027
48011	-0.027
48013	-0.027
48015	-0.027
48017	-0.027
48019	-0.027
48021	-0.027
48023	-0.027
48025	-0.027
48027	-0.027
48029	-0.027
48031	-0.027
48033	-0.027
48035	-0.027
48037	-0.027
48039	-0.027
48041	-0.027
48043	-0.027
48045	-0.027
48047	-0.027
48049	-0.027
48051	-0.027
48053	-0.027
48055	-0.027
48057	-0.027
48059	-0.027
48061	-0.027
48063	-0.027
48065	-0.027
48067	-0.027
48069	-0.027
48071	-0.027
48073	-0.027
48075	-0.027
48077	-0.027
48079	-0.027
48081	-0.027
48083	-0.027
48085	-0.027
48087	-0.027
48089	-0.027
48091	-0.027
48093	-0.027
48095	-0.027
48097	-0.027
48099	-0.027
48101	-0.027
48103	-0.027
48105	-0.027
48107	-0.027
48109	-0.027
48111	-0.027
48113	-0.027
48115	-0.027
48117	-0.027
48119	-0.027
48121	-0.027
48123	-0.027
48125	-0.027
48127	-0.027
48129	-0.027
48131	-0.027
48133	-0.027
48135	-0.027
48137	-0.027
48139	-0.027
48141	-0.027
48143	-0.027
48145	-0.027
48147	-0.027
48149	-0.027
48151	-0.027
48153	-0.027
48155	-0.027
48157	-0.027
48159	-0.027
48161	-0.027
48163	-0.027
48165	-0.027
48167	-0.027
48169	-0.027
48171	-0.027
48173	-0.027
48175	-0.027
48177	-0.027
48179	-0.027
48181	-0.027
48183	-0.027
48185	-0.027
48187	-0.027
48189	-0.027
48191	-0.027
48193	-0.027
48195	-0.027
48197	-0.027
48199	-0.027
48201	-0.027
48203	-0.027
48205	-0.027
48207	-0.027
48209	-0.027
48211	-0.027
48213	-0.027
48215	-0.027
48217	-0.027
48219	-0.027
48221	-0.027
48223	-0.027
48225	-0.027
48227	-0.027
48229	-0.027
48231	-0.027
48233	-0.027
48235	-0.027
48237	-0.027
48239	-0.027
48241	-0.027
48243	-0.027
48245	-0.027
48247	-0.027
48249	-0.027
48251	-0.027
48253	-0.027
48255	-0.027
48257	-0.027
48259	-0.027
48261	-0.027
48263	-0.027
48265	-0.027
48267	-0.027
48269	-0.027
48271	-0.027
48273	-0.027
48275	-0.027
48277	-0.027
48279	-0.027
48281	-0.027
48283	-0.027
48285	-0.027
48287	-0.027
48289	-0.027
48291	-0.027
48293	-0.027
48295	-0.027
48297	-0.027
48299	-0.027
48301	-0.027
48303	-0.027
48305	-0.027
48307	-0.027
48309	-0.027
48311	-0.027
48313	-0.027
48315	-0.027
48317	-0.027
48319	-0.027
48321	-0.027
48323	-0.027
48325	-0.027
48327	-0.027
48329	-0.027
48331	-0.027
48333	-0.027
48335	-0.027
48337	-0.027
48339	-0.027
48341	-0.027
48343	-0.027
48345	-0.027
48347	-0.027
48349	-0.027
48351	-0.027
48353	-0.027
48355	-0.027
48357	-0.027
48359	-0.027
48361	-0.027
48363	-0.027
48365	-0.027
48367	-0.027
48369	-0.027
48371	-0.027
48373	-0.027
48375	-0.027
48377	-0.027
48379	-0.027
48381	-0.027
48383	-0.027
48385	-0.027
48387	-0.027
48389	-0.027
48391	-0.027
48393	-0.027
48395	-0.027
48397	-0.027
48399	-0.027
48401	-0.027
48403	-0.027
48405	-0.027
48407	-0.027
48409	-0.027
48411	-0.027
48413	-0.027
48415	-0.027
48417	-0.027
48419	-0.027
48421	-0.027
48423	-0.027
48425	-0.027
48427	-0.027
48429	-0.027
48431	-0.027
48433	-0.027
48435	-0.027
48437	-0.027
48439	-0.027
48441	-0.027
48443	-0.027
48445	-0.027
48447	-0.027
48449	-0.027
48451	-0.027
48453	-0.027
48455	-0.027
48457	-0.027
48459	-0.027
48461	-0.027
48463	-0.027
48465	-0.027
48467	-0.027
48469	-0.027
48471	-0.027
48473	-0.027
48475	-0.027
48477	-0.027
48479	-0.027
48481	-0.027
48483	-0.027
48485	-0.027
48487	-0.027
48489	-0.027
48491	-0.027
48493	-0.027
48495	-0.027
48497	-0.027
48499	-0.027
48501	-0.027
48503	-0.027
48505	-0.027
48507	-0.027
49001	-0.037
49003	-0.037
49005	-0.037
49007	-0.037
49009	-0.037
49011	-0.037
49013	-0.037
49015	-0.037
49017	-0.037
49019	-0.037
49021	-0.037
49023	-0.037
49025	-0.037
49027	-0.037
49029	-0.037
49031	-0.037
49033	-0.037
49035	-0.037
49037	-0.037
49039	-0.037
49041	-0.037
49043	-0.037
49045	-0.037
49047	-0.037
49049	-0.037
49051	-0.037
49053	-0.037
49055	-0.037
49057	-0.037
50001	-0.027
50003	-0.027
50005	-0.027
50007	-0.027
50009	-0.027
50011	-0.027
50013	-0.027
50015	-0.027
50017	-0.027
50019	-0.027
50021	-0.027
50023	-0.027
50025	-0.027
50027	-0.027
51001	-0.028
51003	-0.028
51005	-0.028
51007	-0.028
51009	-0.028
51011	-0.028
51013	-0.028
51015	-0.028
51017	-0.028
51019	-0.028
51021	-0.028
51023	-0.028
51025	-0.028
51027	-0.028
51029	-0.028
51031	-0.028
51033	-0.028
51035	-0.028
51036	-0.028
51037	-0.028
51041	-0.028
51043	-0.028
51045	-0.028
51047	-0.028
51049	-0.028
51051	-0.028
51053	-0.028
51057	-0.028
51059	-0.028
51061	-0.028
51063	-0.028
51065	-0.028
51067	-0.028
51069	-0.028
51071	-0.028
51073	-0.028
51075	-0.028
51077	-0.028
51079	-0.028
51081	-0.028
51083	-0.028
51085	-0.028
51087	-0.028
51089	-0.028
51091	-0.028
51093	-0.028
51095	-0.028
51097	-0.028
51099	-0.028
51101	-0.028
51103	-0.028
51105	-0.028
51107	-0.028
51109	-0.028
51111	-0.028
51113	-0.028
51115	-0.028
51117	-0.028
51119	-0.028
51121	-0.028
51125	-0.028
51127	-0.028
51131	-0.028
51133	-0.028
51135	-0.028
51137	-0.028
51139	-0.028
51141	-0.028
51143	-0.028
51145	-0.028
51147	-0.028
51149	-0.028
51153	-0.028
51155	-0.028
51157	-0.028
51159	-0.028
51161	-0.028
51163	-0.028
51165	-0.028
51167	-0.028
51169	-0.028
51171	-0.028
51173	-0.028
51175	-0.028
51177	-0.028
51179	-0.028
51181	-0.028
51183	-0.028
51185	-0.028
51187	-0.028
51191	-0.028
51193	-0.028
51195	-0.028
51197	-0.028
51199	-0.028
51510	-0.028
51515	-0.028
51520	-0.028
51530	-0.028
51540	-0.028
51550	-0.028
51570	-0.028
51580	-0.028
51590	-0.028
51595	-0.028
51600	-0.028
51610	-0.028
51620	-0.028
51630	-0.028
51640	-0.028
51650	-0.028
51660	-0.028
51670	-0.028
51678	-0.028
51680	-0.028
51683	-0.028
51685	-0.028
51690	-0.028
51700	-0.028
51710	-0.028
51720	-0.028
51730	-0.028
51735	-0.028
51740	-0.028
51750	-0.028
51760	-0.028
51770	-0.028
51775	-0.028
51790	-0.028
51800	-0.028
51810	-0.028
51820	-0.028
51830	-0.028
51840	-0.028
53001	-0.028
53003	-0.028
53005	-0.028
53007	-0.028
53009	-0.028
53011	-0.028
53013	-0.028
53015	-0.028
53017	-0.028
53019	-0.028
53021	-0.028
53023	-0.028
53025	-0.028
53027	-0.028
53029	-0.028
53031	-0.028
53033	-0.028
53035	-0.028
53037	-0.028
53039	-0.028
53041	-0.028
53043	-0.028
53045	-0.028
53047	-0.028
53049	-0.028
53051	-0.028
53053	-0.028
53055	-0.028
53057	-0.028
53059	-0.028
53061	-0.028
53063	-0.028
53065	-0.028
53067	-0.028
53069	-0.028
53071	-0.028
53073	-0.028
53075	-0.028
53077	-0.028
54001	-0.039
54003	-0.039
54005	-0.039
54007	-0.039
54009	-0.039
54011	-0.039
54013	-0.039
54015	-0.039
54017	-0.039
54019	-0.039
54021	-0.039
54023	-0.039
54025	-0.039
54027	-0.039
54029	-0.039
54031	-0.039
54033	-0.039
54035	-0.039
54037	-0.039
54039	-0.039
54041	-0.039
54043	-0.039
54045	-0.039
54047	-0.039
54049	-0.039
54051	-0.039
54053	-0.039
54055	-0.039
54057	-0.039
54059	-0.039
54061	-0.039
54063	-0.039
54065	-0.039
54067	-0.039
54069	-0.039
54071	-0.039
54073	-0.039
54075	-0.039
54077	-0.039
54079	-0.039
54081	-0.039
54083	-0.039
54085	-0.039
54087	-0.039
54089	-0.039
54091	-0.039
54093	-0.039
54095	-0.039
54097	-0.039
54099	-0.039
54101	-0.039
54103	-0.039
54105	-0.039
54107	-0.039
54109	-0.039
55001	-0.013
55003	-0.013
55005	-0.013
55007	-0.013
55009	-0.013
55011	-0.013
55013	-0.013
55015	-0.013
55017	-0.013
55019	-0.013
55021	-0.013
55023	-0.013
55025	-0.013
55027	-0.013
55029	-0.013
55031	-0.013
55033	-0.013
55035	-0.013
55037	-0.013
55039	-0.013
55041	-0.013
55043	-0.013
55045	-0.013
55047	-0.013
55049	-0.013
55051	-0.013
55053	-0.013
55055	-0.013
55057	-0.013
55059	-0.013
55061	-0.013
55063	-0.013
55065	-0.013
55067	-0.013
55069	-0.013
55071	-0.013
55073	-0.013
55075	-0.013
55077	-0.013
55078	-0.013
55079	-0.013
55081	-0.013
55083	-0.013
55085	-0.013
55087	-0.013
55089	-0.013
55091	-0.013
55093	-0.013
55095	-0.013
55097	-0.013
55099	-0.013
55101	-0.013
55103	-0.013
55105	-0.013
55107	-0.013
55109	-0.013
55111	-0.013
55113	-0.013
55115	-0.013
55117	-0.013
55119	-0.013
55121	-0.013
55123	-0.013
55125	-0.013
55127	-0.013
55129	-0.013
55131	-0.013
55133	-0.013
55135	-0.013
55137	-0.013
55139	-0.013
55141	-0.013
56001	-0.028
56003	-0.028
56005	-0.028
56007	-0.028
56009	-0.028
56011	-0.028
56013	-0.028
56015	-0.028
56017	-0.028
56019	-0.028
56021	-0.028
56023	-0.028
56025	-0.028
56027	-0.028
56029	-0.028
56031	-0.028
56033	-0.028
56035	-0.028
56037	-0.028
56039	-0.028
56041	-0.028
56043	-0.028
56045	-0.028
